Sex,Country,Year,Age_Group_5yr,Population
Female,Oman,1973,95-99,0.014499999999999999
Female,Oman,1974,95-99,0.0155
Female,Oman,1975,95-99,0.016
Female,Oman,1976,95-99,0.016
Female,Oman,1977,95-99,0.016
Female,Oman,1978,95-99,0.016
Female,Oman,1979,95-99,0.016
Female,Oman,1980,95-99,0.016499999999999997
Female,Oman,1981,95-99,0.017
Female,Oman,1982,95-99,0.0175
Female,Oman,1983,95-99,0.018000000000000002
Female,Oman,1984,95-99,0.018000000000000002
Female,Oman,1985,95-99,0.018500000000000003
Female,Oman,1986,95-99,0.019000000000000003
Female,Oman,1987,95-99,0.020000000000000004
Female,Oman,1988,95-99,0.021500000000000005
Female,Oman,1989,95-99,0.0225
Female,Oman,1990,95-99,0.024
Female,Oman,1991,95-99,0.029
Female,Oman,1992,95-99,0.0405
Female,Oman,1993,95-99,0.060000000000000005
Female,Oman,1994,95-99,0.079
Female,Oman,1995,95-99,0.092
Female,Oman,1996,95-99,0.101
Female,Oman,1997,95-99,0.10350000000000001
Female,Oman,1998,95-99,0.1015
Female,Oman,1999,95-99,0.0985
Female,Oman,2000,95-99,0.0955
Female,Oman,2001,95-99,0.09450000000000001
Female,Oman,2002,95-99,0.0965
Female,Oman,2003,95-99,0.0985
Female,Oman,2004,95-99,0.099
Female,Oman,2005,95-99,0.09999999999999999
Female,Oman,2006,95-99,0.10149999999999999
Female,Oman,2007,95-99,0.10450000000000001
Female,Oman,2008,95-99,0.11200000000000002
Female,Oman,2009,95-99,0.1265
Female,Oman,2010,95-99,0.14800000000000002
Female,Oman,2011,95-99,0.18150000000000002
Female,Oman,2012,95-99,0.22450000000000003
Female,Oman,2013,95-99,0.262
Female,Oman,2014,95-99,0.299
Female,Oman,2015,95-99,0.3405
Female,Oman,2016,95-99,0.368
Female,Oman,2017,95-99,0.381
Female,Oman,2018,95-99,0.389
Female,Oman,2019,95-99,0.36649999999999994
Female,Oman,2020,95-99,0.27799999999999997
Female,Oman,2021,95-99,0.18400000000000002
Female,Oman,2022,95-99,0.26849999999999996
Female,Oman,2023,95-99,0.389
Female,Qatar,1950,95-99,0.0
Female,Qatar,1951,95-99,0.0
Female,Qatar,1952,95-99,0.0
Female,Qatar,1953,95-99,0.0
Female,Qatar,1954,95-99,0.0
Female,Qatar,1955,95-99,0.0
Female,Qatar,1956,95-99,0.0
Female,Qatar,1957,95-99,0.0
Female,Qatar,1958,95-99,0.0
Female,Qatar,1959,95-99,0.0
Female,Qatar,1960,95-99,0.0
Female,Qatar,1961,95-99,0.0
Female,Qatar,1962,95-99,0.0
Female,Qatar,1963,95-99,0.0
Female,Qatar,1964,95-99,0.0
Female,Qatar,1965,95-99,0.0
Female,Qatar,1966,95-99,0.0
Female,Qatar,1967,95-99,0.0
Female,Qatar,1968,95-99,0.0
Female,Qatar,1969,95-99,0.0
Female,Qatar,1970,95-99,0.0
Female,Qatar,1971,95-99,0.0
Female,Qatar,1972,95-99,0.0
Female,Qatar,1973,95-99,0.0
Female,Qatar,1974,95-99,0.0
Female,Qatar,1975,95-99,0.0
Female,Qatar,1976,95-99,0.0005
Female,Qatar,1977,95-99,0.001
Female,Qatar,1978,95-99,0.001
Female,Qatar,1979,95-99,0.001
Female,Qatar,1980,95-99,0.0015
Female,Qatar,1981,95-99,0.002
Female,Qatar,1982,95-99,0.002
Female,Qatar,1983,95-99,0.002
Female,Qatar,1984,95-99,0.002
Female,Qatar,1985,95-99,0.002
Female,Qatar,1986,95-99,0.002
Female,Qatar,1987,95-99,0.002
Female,Qatar,1988,95-99,0.0025
Female,Qatar,1989,95-99,0.003
Female,Qatar,1990,95-99,0.003
Female,Qatar,1991,95-99,0.003
Female,Qatar,1992,95-99,0.0035
Female,Qatar,1993,95-99,0.0035
Female,Qatar,1994,95-99,0.003
Female,Qatar,1995,95-99,0.0035
Female,Qatar,1996,95-99,0.004
Female,Qatar,1997,95-99,0.004
Female,Qatar,1998,95-99,0.004
Female,Qatar,1999,95-99,0.004
Female,Qatar,2000,95-99,0.004
Female,Qatar,2001,95-99,0.004
Female,Qatar,2002,95-99,0.0045000000000000005
Female,Qatar,2003,95-99,0.005
Female,Qatar,2004,95-99,0.006
Female,Qatar,2005,95-99,0.007500000000000001
Female,Qatar,2006,95-99,0.010499999999999999
Female,Qatar,2007,95-99,0.0205
Female,Qatar,2008,95-99,0.026500000000000003
Female,Qatar,2009,95-99,0.026000000000000002
Female,Qatar,2010,95-99,0.0285
Female,Qatar,2011,95-99,0.033499999999999995
Female,Qatar,2012,95-99,0.043000000000000003
Female,Qatar,2013,95-99,0.056
Female,Qatar,2014,95-99,0.061
Female,Qatar,2015,95-99,0.056999999999999995
Female,Qatar,2016,95-99,0.06
Female,Qatar,2017,95-99,0.0685
Female,Qatar,2018,95-99,0.07199999999999998
Female,Qatar,2019,95-99,0.063
Female,Qatar,2020,95-99,0.0475
Female,Qatar,2021,95-99,0.043000000000000003
Female,Qatar,2022,95-99,0.045500000000000006
Female,Qatar,2023,95-99,0.04700000000000001
Female,Saudi Arabia,1950,95-99,0.013999999999999999
Female,Saudi Arabia,1951,95-99,0.014500000000000002
Female,Saudi Arabia,1952,95-99,0.016
Female,Saudi Arabia,1953,95-99,0.0175
Female,Saudi Arabia,1954,95-99,0.018500000000000003
Female,Saudi Arabia,1955,95-99,0.019000000000000003
Female,Saudi Arabia,1956,95-99,0.020000000000000004
Female,Saudi Arabia,1957,95-99,0.022
Female,Saudi Arabia,1958,95-99,0.023
Female,Saudi Arabia,1959,95-99,0.023
Female,Saudi Arabia,1960,95-99,0.022
Female,Saudi Arabia,1961,95-99,0.020499999999999997
Female,Saudi Arabia,1962,95-99,0.019499999999999997
Female,Saudi Arabia,1963,95-99,0.019000000000000003
Female,Saudi Arabia,1964,95-99,0.020999999999999998
Female,Saudi Arabia,1965,95-99,0.025
Female,Saudi Arabia,1966,95-99,0.028999999999999998
Female,Saudi Arabia,1967,95-99,0.034
Female,Saudi Arabia,1968,95-99,0.038500000000000006
Female,Saudi Arabia,1969,95-99,0.04100000000000001
Female,Saudi Arabia,1970,95-99,0.0445
Female,Saudi Arabia,1971,95-99,0.048
Female,Saudi Arabia,1972,95-99,0.0495
Female,Saudi Arabia,1973,95-99,0.051000000000000004
Female,Saudi Arabia,1974,95-99,0.053
Female,Saudi Arabia,1975,95-99,0.0555
Female,Saudi Arabia,1976,95-99,0.057999999999999996
Female,Saudi Arabia,1977,95-99,0.06
Female,Saudi Arabia,1978,95-99,0.063
Female,Saudi Arabia,1979,95-99,0.06549999999999999
Female,Saudi Arabia,1980,95-99,0.067
Female,Saudi Arabia,1981,95-99,0.0695
Female,Saudi Arabia,1982,95-99,0.07250000000000001
Female,Saudi Arabia,1983,95-99,0.07550000000000001
Female,Saudi Arabia,1984,95-99,0.07850000000000001
Female,Saudi Arabia,1985,95-99,0.08200000000000002
Female,Saudi Arabia,1986,95-99,0.08600000000000001
Female,Saudi Arabia,1987,95-99,0.0895
Female,Saudi Arabia,1988,95-99,0.0935
Female,Saudi Arabia,1989,95-99,0.0985
Female,Saudi Arabia,1990,95-99,0.10400000000000001
Female,Saudi Arabia,1991,95-99,0.11
Female,Saudi Arabia,1992,95-99,0.116
Female,Saudi Arabia,1993,95-99,0.1225
Female,Saudi Arabia,1994,95-99,0.12949999999999998
Female,Saudi Arabia,1995,95-99,0.1365
Female,Saudi Arabia,1996,95-99,0.14500000000000002
Female,Saudi Arabia,1997,95-99,0.15400000000000003
Female,Saudi Arabia,1998,95-99,0.16300000000000003
Female,Saudi Arabia,1999,95-99,0.1735
Female,Saudi Arabia,2000,95-99,0.1855
Female,Saudi Arabia,2001,95-99,0.1995
Female,Saudi Arabia,2002,95-99,0.2155
Female,Saudi Arabia,2003,95-99,0.23500000000000001
Female,Saudi Arabia,2004,95-99,0.25699999999999995
Female,Saudi Arabia,2005,95-99,0.28400000000000003
Female,Saudi Arabia,2006,95-99,0.31950000000000006
Female,Saudi Arabia,2007,95-99,0.3745
Female,Saudi Arabia,2008,95-99,0.4425
Female,Saudi Arabia,2009,95-99,0.508
Female,Saudi Arabia,2010,95-99,0.5745
Female,Saudi Arabia,2011,95-99,0.6505000000000001
Female,Saudi Arabia,2012,95-99,0.728
Female,Saudi Arabia,2013,95-99,0.8245000000000001
Female,Saudi Arabia,2014,95-99,0.9685000000000001
Female,Saudi Arabia,2015,95-99,1.1460000000000001
Female,Saudi Arabia,2016,95-99,1.3255000000000001
Female,Saudi Arabia,2017,95-99,1.4829999999999999
Female,Saudi Arabia,2018,95-99,1.599
Female,Saudi Arabia,2019,95-99,1.6564999999999999
Female,Saudi Arabia,2020,95-99,1.6720000000000002
Female,Saudi Arabia,2021,95-99,1.701
Female,Saudi Arabia,2022,95-99,1.7655
Female,Saudi Arabia,2023,95-99,1.8285
Female,State of Palestine,1950,95-99,0.013500000000000002
Female,State of Palestine,1951,95-99,0.013000000000000001
Female,State of Palestine,1952,95-99,0.013500000000000002
Female,State of Palestine,1953,95-99,0.013500000000000002
Female,State of Palestine,1954,95-99,0.013500000000000002
Female,State of Palestine,1955,95-99,0.013500000000000002
Female,State of Palestine,1956,95-99,0.013000000000000001
Female,State of Palestine,1957,95-99,0.013500000000000002
Female,State of Palestine,1958,95-99,0.013500000000000002
Female,State of Palestine,1959,95-99,0.013000000000000001
Female,State of Palestine,1960,95-99,0.0125
Female,State of Palestine,1961,95-99,0.012
Female,State of Palestine,1962,95-99,0.012
Female,State of Palestine,1963,95-99,0.012
Female,State of Palestine,1964,95-99,0.0125
Female,State of Palestine,1965,95-99,0.014000000000000002
Female,State of Palestine,1966,95-99,0.015
Female,State of Palestine,1967,95-99,0.0155
Female,State of Palestine,1968,95-99,0.016499999999999997
Female,State of Palestine,1969,95-99,0.017
Female,State of Palestine,1970,95-99,0.018000000000000002
Female,State of Palestine,1971,95-99,0.019000000000000003
Female,State of Palestine,1972,95-99,0.019000000000000003
Female,State of Palestine,1973,95-99,0.019000000000000003
Female,State of Palestine,1974,95-99,0.019000000000000003
Female,State of Palestine,1975,95-99,0.019000000000000003
Female,State of Palestine,1976,95-99,0.019000000000000003
Female,State of Palestine,1977,95-99,0.019000000000000003
Female,State of Palestine,1978,95-99,0.019000000000000003
Female,State of Palestine,1979,95-99,0.019000000000000003
Female,State of Palestine,1980,95-99,0.019000000000000003
Female,State of Palestine,1981,95-99,0.020000000000000004
Female,State of Palestine,1982,95-99,0.0215
Female,State of Palestine,1983,95-99,0.022
Female,State of Palestine,1984,95-99,0.0225
Female,State of Palestine,1985,95-99,0.023
Female,State of Palestine,1986,95-99,0.0235
Female,State of Palestine,1987,95-99,0.024999999999999998
Female,State of Palestine,1988,95-99,0.027
Female,State of Palestine,1989,95-99,0.027999999999999997
Female,State of Palestine,1990,95-99,0.027999999999999997
Female,State of Palestine,1991,95-99,0.027999999999999997
Female,State of Palestine,1992,95-99,0.027999999999999997
Female,State of Palestine,1993,95-99,0.027999999999999997
Female,State of Palestine,1994,95-99,0.028499999999999998
Female,State of Palestine,1995,95-99,0.0295
Female,State of Palestine,1996,95-99,0.03
Female,State of Palestine,1997,95-99,0.0305
Female,State of Palestine,1998,95-99,0.032
Female,State of Palestine,1999,95-99,0.034
Female,State of Palestine,2000,95-99,0.036000000000000004
Female,State of Palestine,2001,95-99,0.037500000000000006
Female,State of Palestine,2002,95-99,0.03950000000000001
Female,State of Palestine,2003,95-99,0.04200000000000001
Female,State of Palestine,2004,95-99,0.045
Female,State of Palestine,2005,95-99,0.048
Female,State of Palestine,2006,95-99,0.05
Female,State of Palestine,2007,95-99,0.0525
Female,State of Palestine,2008,95-99,0.0555
Female,State of Palestine,2009,95-99,0.059500000000000004
Female,State of Palestine,2010,95-99,0.0645
Female,State of Palestine,2011,95-99,0.0695
Female,State of Palestine,2012,95-99,0.07600000000000001
Female,State of Palestine,2013,95-99,0.08399999999999999
Female,State of Palestine,2014,95-99,0.0925
Female,State of Palestine,2015,95-99,0.1025
Female,State of Palestine,2016,95-99,0.1155
Female,State of Palestine,2017,95-99,0.131
Female,State of Palestine,2018,95-99,0.14600000000000002
Female,State of Palestine,2019,95-99,0.16100000000000003
Female,State of Palestine,2020,95-99,0.17300000000000001
Female,State of Palestine,2021,95-99,0.17300000000000001
Female,State of Palestine,2022,95-99,0.1805
Female,State of Palestine,2023,95-99,0.2025
Female,Syrian Arab Republic,1950,95-99,0.14
Female,Syrian Arab Republic,1951,95-99,0.14
Female,Syrian Arab Republic,1952,95-99,0.14
Female,Syrian Arab Republic,1953,95-99,0.14
Female,Syrian Arab Republic,1954,95-99,0.14
Female,Syrian Arab Republic,1955,95-99,0.14
Female,Syrian Arab Republic,1956,95-99,0.14
Female,Syrian Arab Republic,1957,95-99,0.14
Female,Syrian Arab Republic,1958,95-99,0.14
Female,Syrian Arab Republic,1959,95-99,0.14
Female,Syrian Arab Republic,1960,95-99,0.1405
Female,Syrian Arab Republic,1961,95-99,0.14100000000000001
Female,Syrian Arab Republic,1962,95-99,0.14200000000000002
Female,Syrian Arab Republic,1963,95-99,0.14400000000000002
Female,Syrian Arab Republic,1964,95-99,0.14550000000000002
Female,Syrian Arab Republic,1965,95-99,0.14650000000000002
Female,Syrian Arab Republic,1966,95-99,0.14850000000000002
Female,Syrian Arab Republic,1967,95-99,0.15100000000000002
Female,Syrian Arab Republic,1968,95-99,0.15300000000000002
Female,Syrian Arab Republic,1969,95-99,0.15450000000000003
Female,Syrian Arab Republic,1970,95-99,0.15650000000000003
Female,Syrian Arab Republic,1971,95-99,0.15900000000000003
Female,Syrian Arab Republic,1972,95-99,0.16100000000000003
Female,Syrian Arab Republic,1973,95-99,0.16300000000000003
Female,Syrian Arab Republic,1974,95-99,0.16500000000000004
Female,Syrian Arab Republic,1975,95-99,0.16699999999999998
Female,Syrian Arab Republic,1976,95-99,0.16899999999999998
Female,Syrian Arab Republic,1977,95-99,0.172
Female,Syrian Arab Republic,1978,95-99,0.1765
Female,Syrian Arab Republic,1979,95-99,0.1815
Female,Syrian Arab Republic,1980,95-99,0.1875
Female,Syrian Arab Republic,1981,95-99,0.1935
Female,Syrian Arab Republic,1982,95-99,0.195
Female,Syrian Arab Republic,1983,95-99,0.1965
Female,Syrian Arab Republic,1984,95-99,0.2015
Female,Syrian Arab Republic,1985,95-99,0.2055
Female,Syrian Arab Republic,1986,95-99,0.2085
Female,Syrian Arab Republic,1987,95-99,0.213
Female,Syrian Arab Republic,1988,95-99,0.2185
Female,Syrian Arab Republic,1989,95-99,0.2255
Female,Syrian Arab Republic,1990,95-99,0.23500000000000001
Female,Syrian Arab Republic,1991,95-99,0.2465
Female,Syrian Arab Republic,1992,95-99,0.2585
Female,Syrian Arab Republic,1993,95-99,0.27
Female,Syrian Arab Republic,1994,95-99,0.28
Female,Syrian Arab Republic,1995,95-99,0.28750000000000003
Female,Syrian Arab Republic,1996,95-99,0.29350000000000004
Female,Syrian Arab Republic,1997,95-99,0.29850000000000004
Female,Syrian Arab Republic,1998,95-99,0.30300000000000005
Female,Syrian Arab Republic,1999,95-99,0.30700000000000005
Female,Syrian Arab Republic,2000,95-99,0.3105
Female,Syrian Arab Republic,2001,95-99,0.315
Female,Syrian Arab Republic,2002,95-99,0.3235
Female,Syrian Arab Republic,2003,95-99,0.339
Female,Syrian Arab Republic,2004,95-99,0.364
Female,Syrian Arab Republic,2005,95-99,0.40499999999999997
Female,Syrian Arab Republic,2006,95-99,0.4445
Female,Syrian Arab Republic,2007,95-99,0.4605
Female,Syrian Arab Republic,2008,95-99,0.459
Female,Syrian Arab Republic,2009,95-99,0.4625
Female,Syrian Arab Republic,2010,95-99,0.489
Female,Syrian Arab Republic,2011,95-99,0.525
Female,Syrian Arab Republic,2012,95-99,0.543
Female,Syrian Arab Republic,2013,95-99,0.5444999999999999
Female,Syrian Arab Republic,2014,95-99,0.5579999999999999
Female,Syrian Arab Republic,2015,95-99,0.587
Female,Syrian Arab Republic,2016,95-99,0.623
Female,Syrian Arab Republic,2017,95-99,0.662
Female,Syrian Arab Republic,2018,95-99,0.7000000000000001
Female,Syrian Arab Republic,2019,95-99,0.7515
Female,Syrian Arab Republic,2020,95-99,0.8055
Female,Syrian Arab Republic,2021,95-99,0.8404999999999999
Female,Syrian Arab Republic,2022,95-99,0.9
Female,Syrian Arab Republic,2023,95-99,0.9845
Female,Türkiye,1950,95-99,3.1155
Female,Türkiye,1951,95-99,2.9770000000000003
Female,Türkiye,1952,95-99,2.759
Female,Türkiye,1953,95-99,2.548
Female,Türkiye,1954,95-99,2.5065000000000004
Female,Türkiye,1955,95-99,2.8335
Female,Türkiye,1956,95-99,3.367
Female,Türkiye,1957,95-99,3.6255
Female,Türkiye,1958,95-99,3.394
Female,Türkiye,1959,95-99,2.814
Female,Türkiye,1960,95-99,2.2834999999999996
Female,Türkiye,1961,95-99,2.251
Female,Türkiye,1962,95-99,2.4495000000000005
Female,Türkiye,1963,95-99,2.4755
Female,Türkiye,1964,95-99,2.4965
Female,Türkiye,1965,95-99,2.7695000000000007
Female,Türkiye,1966,95-99,3.2395
Female,Türkiye,1967,95-99,3.542
Female,Türkiye,1968,95-99,3.613
Female,Türkiye,1969,95-99,3.7415
Female,Türkiye,1970,95-99,4.323
Female,Türkiye,1971,95-99,5.104
Female,Türkiye,1972,95-99,5.468
Female,Türkiye,1973,95-99,5.4345
Female,Türkiye,1974,95-99,5.4655000000000005
Female,Türkiye,1975,95-99,6.164499999999999
Female,Türkiye,1976,95-99,7.179500000000001
Female,Türkiye,1977,95-99,7.626500000000001
Female,Türkiye,1978,95-99,7.441
Female,Türkiye,1979,95-99,6.993
Female,Türkiye,1980,95-99,7.140499999999999
Female,Türkiye,1981,95-99,7.761499999999999
Female,Türkiye,1982,95-99,8.1865
Female,Türkiye,1983,95-99,8.4665
Female,Türkiye,1984,95-99,8.579
Female,Türkiye,1985,95-99,8.577
Female,Türkiye,1986,95-99,8.5195
Female,Türkiye,1987,95-99,8.469999999999999
Female,Türkiye,1988,95-99,8.494000000000002
Female,Türkiye,1989,95-99,8.596
Female,Türkiye,1990,95-99,8.744000000000002
Female,Türkiye,1991,95-99,8.900500000000001
Female,Türkiye,1992,95-99,9.0545
Female,Türkiye,1993,95-99,9.2125
Female,Türkiye,1994,95-99,9.378
Female,Türkiye,1995,95-99,9.6415
Female,Türkiye,1996,95-99,10.0275
Female,Türkiye,1997,95-99,10.479000000000001
Female,Türkiye,1998,95-99,11.066
Female,Türkiye,1999,95-99,11.698
Female,Türkiye,2000,95-99,12.175500000000001
Female,Türkiye,2001,95-99,12.45
Female,Türkiye,2002,95-99,12.488
Female,Türkiye,2003,95-99,12.092
Female,Türkiye,2004,95-99,11.477
Female,Türkiye,2005,95-99,11.094
Female,Türkiye,2006,95-99,11.0395
Female,Türkiye,2007,95-99,11.3585
Female,Türkiye,2008,95-99,11.8925
Female,Türkiye,2009,95-99,12.2075
Female,Türkiye,2010,95-99,12.3255
Female,Türkiye,2011,95-99,12.788499999999999
Female,Türkiye,2012,95-99,13.512999999999998
Female,Türkiye,2013,95-99,14.187499999999998
Female,Türkiye,2014,95-99,14.976500000000001
Female,Türkiye,2015,95-99,15.852500000000001
Female,Türkiye,2016,95-99,16.444
Female,Türkiye,2017,95-99,17.0515
Female,Türkiye,2018,95-99,17.964
Female,Türkiye,2019,95-99,19.642500000000002
Female,Türkiye,2020,95-99,22.7035
Female,Türkiye,2021,95-99,26.6005
Female,Türkiye,2022,95-99,28.630499999999998
Female,Türkiye,2023,95-99,29.137499999999996
Female,United Arab Emirates,1950,95-99,0.0
Female,United Arab Emirates,1951,95-99,0.0
Female,United Arab Emirates,1952,95-99,0.0
Female,United Arab Emirates,1953,95-99,0.0
Female,United Arab Emirates,1954,95-99,0.0
Female,United Arab Emirates,1955,95-99,0.0
Female,United Arab Emirates,1956,95-99,0.0
Female,United Arab Emirates,1957,95-99,0.0
Female,United Arab Emirates,1958,95-99,0.0
Female,United Arab Emirates,1959,95-99,0.0
Female,United Arab Emirates,1960,95-99,0.0
Female,United Arab Emirates,1961,95-99,0.0
Female,United Arab Emirates,1962,95-99,0.0
Female,United Arab Emirates,1963,95-99,0.0
Female,United Arab Emirates,1964,95-99,0.0
Female,United Arab Emirates,1965,95-99,0.0005
Female,United Arab Emirates,1966,95-99,0.001
Female,United Arab Emirates,1967,95-99,0.001
Female,United Arab Emirates,1968,95-99,0.001
Female,United Arab Emirates,1969,95-99,0.001
Female,United Arab Emirates,1970,95-99,0.001
Female,United Arab Emirates,1971,95-99,0.0015
Female,United Arab Emirates,1972,95-99,0.002
Female,United Arab Emirates,1973,95-99,0.0015
Female,United Arab Emirates,1974,95-99,0.001
Female,United Arab Emirates,1975,95-99,0.0015
Female,United Arab Emirates,1976,95-99,0.003
Female,United Arab Emirates,1977,95-99,0.0045000000000000005
Female,United Arab Emirates,1978,95-99,0.0055
Female,United Arab Emirates,1979,95-99,0.0055000000000000005
Female,United Arab Emirates,1980,95-99,0.0055000000000000005
Female,United Arab Emirates,1981,95-99,0.0055000000000000005
Female,United Arab Emirates,1982,95-99,0.006
Female,United Arab Emirates,1983,95-99,0.007
Female,United Arab Emirates,1984,95-99,0.007
Female,United Arab Emirates,1985,95-99,0.0085
Female,United Arab Emirates,1986,95-99,0.011
Female,United Arab Emirates,1987,95-99,0.013000000000000001
Female,United Arab Emirates,1988,95-99,0.014000000000000002
Female,United Arab Emirates,1989,95-99,0.014000000000000002
Female,United Arab Emirates,1990,95-99,0.014000000000000002
Female,United Arab Emirates,1991,95-99,0.014499999999999999
Female,United Arab Emirates,1992,95-99,0.0155
Female,United Arab Emirates,1993,95-99,0.016
Female,United Arab Emirates,1994,95-99,0.017
Female,United Arab Emirates,1995,95-99,0.020999999999999998
Female,United Arab Emirates,1996,95-99,0.0235
Female,United Arab Emirates,1997,95-99,0.0235
Female,United Arab Emirates,1998,95-99,0.025
Female,United Arab Emirates,1999,95-99,0.026999999999999996
Female,United Arab Emirates,2000,95-99,0.027999999999999997
Female,United Arab Emirates,2001,95-99,0.032
Female,United Arab Emirates,2002,95-99,0.039
Female,United Arab Emirates,2003,95-99,0.0495
Female,United Arab Emirates,2004,95-99,0.07050000000000001
Female,United Arab Emirates,2005,95-99,0.10400000000000001
Female,United Arab Emirates,2006,95-99,0.128
Female,United Arab Emirates,2007,95-99,0.11300000000000002
Female,United Arab Emirates,2008,95-99,0.084
Female,United Arab Emirates,2009,95-99,0.083
Female,United Arab Emirates,2010,95-99,0.084
Female,United Arab Emirates,2011,95-99,0.0815
Female,United Arab Emirates,2012,95-99,0.0935
Female,United Arab Emirates,2013,95-99,0.098
Female,United Arab Emirates,2014,95-99,0.10400000000000001
Female,United Arab Emirates,2015,95-99,0.115
Female,United Arab Emirates,2016,95-99,0.1205
Female,United Arab Emirates,2017,95-99,0.1185
Female,United Arab Emirates,2018,95-99,0.126
Female,United Arab Emirates,2019,95-99,0.12749999999999997
Female,United Arab Emirates,2020,95-99,0.095
Female,United Arab Emirates,2021,95-99,0.036500000000000005
Female,United Arab Emirates,2022,95-99,0.062
Female,United Arab Emirates,2023,95-99,0.13
Female,Yemen,1950,95-99,0.0735
Female,Yemen,1951,95-99,0.066
Female,Yemen,1952,95-99,0.0665
Female,Yemen,1953,95-99,0.066
Female,Yemen,1954,95-99,0.06349999999999999
Female,Yemen,1955,95-99,0.060000000000000005
Female,Yemen,1956,95-99,0.059
Female,Yemen,1957,95-99,0.061
Female,Yemen,1958,95-99,0.0615
Female,Yemen,1959,95-99,0.059500000000000004
Female,Yemen,1960,95-99,0.057
Female,Yemen,1961,95-99,0.05499999999999999
Female,Yemen,1962,95-99,0.051500000000000004
Female,Yemen,1963,95-99,0.0485
Female,Yemen,1964,95-99,0.05
Female,Yemen,1965,95-99,0.05500000000000001
Female,Yemen,1966,95-99,0.0605
Female,Yemen,1967,95-99,0.067
Female,Yemen,1968,95-99,0.07200000000000001
Female,Yemen,1969,95-99,0.0755
Female,Yemen,1970,95-99,0.077
Female,Yemen,1971,95-99,0.0745
Female,Yemen,1972,95-99,0.0735
Female,Yemen,1973,95-99,0.075
Female,Yemen,1974,95-99,0.0765
Female,Yemen,1975,95-99,0.0785
Female,Yemen,1976,95-99,0.082
Female,Yemen,1977,95-99,0.0855
Female,Yemen,1978,95-99,0.0875
Female,Yemen,1979,95-99,0.08800000000000001
Female,Yemen,1980,95-99,0.08900000000000001
Female,Yemen,1981,95-99,0.092
Female,Yemen,1982,95-99,0.095
Female,Yemen,1983,95-99,0.099
Female,Yemen,1984,95-99,0.1045
Female,Yemen,1985,95-99,0.11099999999999999
Female,Yemen,1986,95-99,0.1185
Female,Yemen,1987,95-99,0.125
Female,Yemen,1988,95-99,0.1295
Female,Yemen,1989,95-99,0.133
Female,Yemen,1990,95-99,0.138
Female,Yemen,1991,95-99,0.14500000000000002
Female,Yemen,1992,95-99,0.1525
Female,Yemen,1993,95-99,0.1595
Female,Yemen,1994,95-99,0.1665
Female,Yemen,1995,95-99,0.17350000000000002
Female,Yemen,1996,95-99,0.17350000000000002
Female,Yemen,1997,95-99,0.169
Female,Yemen,1998,95-99,0.169
Female,Yemen,1999,95-99,0.171
Female,Yemen,2000,95-99,0.17300000000000001
Female,Yemen,2001,95-99,0.17350000000000002
Female,Yemen,2002,95-99,0.17300000000000001
Female,Yemen,2003,95-99,0.17500000000000002
Female,Yemen,2004,95-99,0.18
Female,Yemen,2005,95-99,0.20550000000000002
Female,Yemen,2006,95-99,0.2465
Female,Yemen,2007,95-99,0.28200000000000003
Female,Yemen,2008,95-99,0.31250000000000006
Female,Yemen,2009,95-99,0.3415
Female,Yemen,2010,95-99,0.3665
Female,Yemen,2011,95-99,0.3855
Female,Yemen,2012,95-99,0.40599999999999997
Female,Yemen,2013,95-99,0.4255
Female,Yemen,2014,95-99,0.4475
Female,Yemen,2015,95-99,0.4685
Female,Yemen,2016,95-99,0.487
Female,Yemen,2017,95-99,0.5085
Female,Yemen,2018,95-99,0.5255000000000001
Female,Yemen,2019,95-99,0.5484999999999999
Female,Yemen,2020,95-99,0.5265
Female,Yemen,2021,95-99,0.4585000000000001
Female,Yemen,2022,95-99,0.449
Female,Yemen,2023,95-99,0.4975
Male,Iran (Islamic Republic of),1950,100+,0.003
Male,Iran (Islamic Republic of),1951,100+,0.008
Male,Iran (Islamic Republic of),1952,100+,0.0095
Male,Iran (Islamic Republic of),1953,100+,0.008
Male,Iran (Islamic Republic of),1954,100+,0.0065
Male,Iran (Islamic Republic of),1955,100+,0.005
Male,Iran (Islamic Republic of),1956,100+,0.0045
Male,Iran (Islamic Republic of),1957,100+,0.0055
Male,Iran (Islamic Republic of),1958,100+,0.006
Male,Iran (Islamic Republic of),1959,100+,0.0055
Male,Iran (Islamic Republic of),1960,100+,0.005
Male,Iran (Islamic Republic of),1961,100+,0.005
Male,Iran (Islamic Republic of),1962,100+,0.005
Male,Iran (Islamic Republic of),1963,100+,0.005
Male,Iran (Islamic Republic of),1964,100+,0.005
Male,Iran (Islamic Republic of),1965,100+,0.005
Male,Iran (Islamic Republic of),1966,100+,0.005
Male,Iran (Islamic Republic of),1967,100+,0.005
Male,Iran (Islamic Republic of),1968,100+,0.005
Male,Iran (Islamic Republic of),1969,100+,0.006
Male,Iran (Islamic Republic of),1970,100+,0.007
Male,Iran (Islamic Republic of),1971,100+,0.007
Male,Iran (Islamic Republic of),1972,100+,0.007
Male,Iran (Islamic Republic of),1973,100+,0.007
Male,Iran (Islamic Republic of),1974,100+,0.007
Male,Iran (Islamic Republic of),1975,100+,0.0075
Male,Iran (Islamic Republic of),1976,100+,0.008
Male,Iran (Islamic Republic of),1977,100+,0.008
Male,Iran (Islamic Republic of),1978,100+,0.008
Male,Iran (Islamic Republic of),1979,100+,0.008
