Sex,Country,Year,Age_Group_5yr,Population
Male,Lebanon,1978,85-89,0.43699999999999994
Male,Lebanon,1979,85-89,0.44699999999999995
Male,Lebanon,1980,85-89,0.44899999999999995
Male,Lebanon,1981,85-89,0.44799999999999995
Male,Lebanon,1982,85-89,0.5519999999999999
Male,Lebanon,1983,85-89,0.405
Male,Lebanon,1984,85-89,0.406
Male,Lebanon,1985,85-89,0.41300000000000003
Male,Lebanon,1986,85-89,0.42200000000000004
Male,Lebanon,1987,85-89,0.44299999999999995
Male,Lebanon,1988,85-89,0.45499999999999996
Male,Lebanon,1989,85-89,0.44499999999999995
Male,Lebanon,1990,85-89,0.46099999999999997
Male,Lebanon,1991,85-89,0.44899999999999995
Male,Lebanon,1992,85-89,0.471
Male,Lebanon,1993,85-89,0.494
Male,Lebanon,1994,85-89,0.514
Male,Lebanon,1995,85-89,0.5389999999999999
Male,Lebanon,1996,85-89,0.569
Male,Lebanon,1997,85-89,0.605
Male,Lebanon,1998,85-89,0.638
Male,Lebanon,1999,85-89,0.657
Male,Lebanon,2000,85-89,0.6579999999999999
Male,Lebanon,2001,85-89,0.6449999999999999
Male,Lebanon,2002,85-89,0.611
Male,Lebanon,2003,85-89,0.572
Male,Lebanon,2004,85-89,0.5559999999999999
Male,Lebanon,2005,85-89,0.568
Male,Lebanon,2006,85-89,0.6079999999999999
Male,Lebanon,2007,85-89,0.6629999999999999
Male,Lebanon,2008,85-89,0.742
Male,Lebanon,2009,85-89,0.8170000000000001
Male,Lebanon,2010,85-89,0.887
Male,Lebanon,2011,85-89,0.9500000000000001
Male,Lebanon,2012,85-89,1.02
Male,Lebanon,2013,85-89,1.1139999999999999
Male,Lebanon,2014,85-89,1.335
Male,Lebanon,2015,85-89,1.475
Male,Lebanon,2016,85-89,1.5559999999999998
Male,Lebanon,2017,85-89,1.6320000000000001
Male,Lebanon,2018,85-89,1.697
Male,Lebanon,2019,85-89,1.7559999999999998
Male,Lebanon,2020,85-89,1.822
Male,Lebanon,2021,85-89,2.282
Male,Lebanon,2022,85-89,1.7810000000000001
Male,Lebanon,2023,85-89,1.804
Male,Oman,1950,85-89,0.018000000000000002
Male,Oman,1951,85-89,0.019999999999999997
Male,Oman,1952,85-89,0.020999999999999998
Male,Oman,1953,85-89,0.026
Male,Oman,1954,85-89,0.027
Male,Oman,1955,85-89,0.031
Male,Oman,1956,85-89,0.035
Male,Oman,1957,85-89,0.03899999999999999
Male,Oman,1958,85-89,0.041999999999999996
Male,Oman,1959,85-89,0.046
Male,Oman,1960,85-89,0.048
Male,Oman,1961,85-89,0.051
Male,Oman,1962,85-89,0.052
Male,Oman,1963,85-89,0.053
Male,Oman,1964,85-89,0.055999999999999994
Male,Oman,1965,85-89,0.055999999999999994
Male,Oman,1966,85-89,0.056999999999999995
Male,Oman,1967,85-89,0.059
Male,Oman,1968,85-89,0.061
Male,Oman,1969,85-89,0.063
Male,Oman,1970,85-89,0.063
Male,Oman,1971,85-89,0.064
Male,Oman,1972,85-89,0.066
Male,Oman,1973,85-89,0.067
Male,Oman,1974,85-89,0.067
Male,Oman,1975,85-89,0.06799999999999999
Male,Oman,1976,85-89,0.06799999999999999
Male,Oman,1977,85-89,0.06799999999999999
Male,Oman,1978,85-89,0.06799999999999999
Male,Oman,1979,85-89,0.06799999999999999
Male,Oman,1980,85-89,0.06899999999999999
Male,Oman,1981,85-89,0.072
Male,Oman,1982,85-89,0.073
Male,Oman,1983,85-89,0.07599999999999998
Male,Oman,1984,85-89,0.07999999999999999
Male,Oman,1985,85-89,0.08299999999999999
Male,Oman,1986,85-89,0.091
Male,Oman,1987,85-89,0.1
Male,Oman,1988,85-89,0.11199999999999999
Male,Oman,1989,85-89,0.127
Male,Oman,1990,85-89,0.143
Male,Oman,1991,85-89,0.16
Male,Oman,1992,85-89,0.177
Male,Oman,1993,85-89,0.197
Male,Oman,1994,85-89,0.21500000000000002
Male,Oman,1995,85-89,0.21100000000000002
Male,Oman,1996,85-89,0.20900000000000002
Male,Oman,1997,85-89,0.21000000000000002
Male,Oman,1998,85-89,0.21000000000000002
Male,Oman,1999,85-89,0.21100000000000002
Male,Oman,2000,85-89,0.21300000000000002
Male,Oman,2001,85-89,0.21500000000000002
Male,Oman,2002,85-89,0.21600000000000003
Male,Oman,2003,85-89,0.21600000000000003
Male,Oman,2004,85-89,0.21100000000000002
Male,Oman,2005,85-89,0.21300000000000002
Male,Oman,2006,85-89,0.21600000000000003
Male,Oman,2007,85-89,0.22000000000000003
Male,Oman,2008,85-89,0.224
Male,Oman,2009,85-89,0.227
Male,Oman,2010,85-89,0.23
Male,Oman,2011,85-89,0.234
Male,Oman,2012,85-89,0.293
Male,Oman,2013,85-89,0.33
Male,Oman,2014,85-89,0.338
Male,Oman,2015,85-89,0.35
Male,Oman,2016,85-89,0.366
Male,Oman,2017,85-89,0.378
Male,Oman,2018,85-89,0.392
Male,Oman,2019,85-89,0.398
Male,Oman,2020,85-89,0.402
Male,Oman,2021,85-89,0.37
Male,Oman,2022,85-89,0.382
Male,Oman,2023,85-89,0.42700000000000005
Male,Qatar,1950,85-89,0.0
Male,Qatar,1951,85-89,0.0
Male,Qatar,1952,85-89,0.0
Male,Qatar,1953,85-89,0.0
Male,Qatar,1954,85-89,0.0
Male,Qatar,1955,85-89,0.001
Male,Qatar,1956,85-89,0.001
Male,Qatar,1957,85-89,0.002
Male,Qatar,1958,85-89,0.002
Male,Qatar,1959,85-89,0.002
Male,Qatar,1960,85-89,0.003
Male,Qatar,1961,85-89,0.003
Male,Qatar,1962,85-89,0.003
Male,Qatar,1963,85-89,0.003
Male,Qatar,1964,85-89,0.004
Male,Qatar,1965,85-89,0.004
Male,Qatar,1966,85-89,0.004
Male,Qatar,1967,85-89,0.004
Male,Qatar,1968,85-89,0.005
Male,Qatar,1969,85-89,0.006
Male,Qatar,1970,85-89,0.007
Male,Qatar,1971,85-89,0.007
Male,Qatar,1972,85-89,0.007
Male,Qatar,1973,85-89,0.009000000000000001
Male,Qatar,1974,85-89,0.009000000000000001
Male,Qatar,1975,85-89,0.011
Male,Qatar,1976,85-89,0.011
Male,Qatar,1977,85-89,0.013000000000000001
Male,Qatar,1978,85-89,0.013000000000000001
Male,Qatar,1979,85-89,0.013000000000000001
Male,Qatar,1980,85-89,0.014
Male,Qatar,1981,85-89,0.014
Male,Qatar,1982,85-89,0.014
Male,Qatar,1983,85-89,0.014
Male,Qatar,1984,85-89,0.016
Male,Qatar,1985,85-89,0.016
Male,Qatar,1986,85-89,0.015000000000000001
Male,Qatar,1987,85-89,0.016
Male,Qatar,1988,85-89,0.016
Male,Qatar,1989,85-89,0.016
Male,Qatar,1990,85-89,0.016
Male,Qatar,1991,85-89,0.016
Male,Qatar,1992,85-89,0.017
Male,Qatar,1993,85-89,0.017
Male,Qatar,1994,85-89,0.018
Male,Qatar,1995,85-89,0.019
Male,Qatar,1996,85-89,0.020999999999999998
Male,Qatar,1997,85-89,0.025
Male,Qatar,1998,85-89,0.026
Male,Qatar,1999,85-89,0.029
Male,Qatar,2000,85-89,0.029
Male,Qatar,2001,85-89,0.029
Male,Qatar,2002,85-89,0.028000000000000004
Male,Qatar,2003,85-89,0.027000000000000003
Male,Qatar,2004,85-89,0.026000000000000002
Male,Qatar,2005,85-89,0.026000000000000002
Male,Qatar,2006,85-89,0.030000000000000002
Male,Qatar,2007,85-89,0.043
Male,Qatar,2008,85-89,0.058
Male,Qatar,2009,85-89,0.06399999999999999
Male,Qatar,2010,85-89,0.046
Male,Qatar,2011,85-89,0.045
Male,Qatar,2012,85-89,0.05600000000000001
Male,Qatar,2013,85-89,0.06899999999999999
Male,Qatar,2014,85-89,0.079
Male,Qatar,2015,85-89,0.06999999999999999
Male,Qatar,2016,85-89,0.059
Male,Qatar,2017,85-89,0.064
Male,Qatar,2018,85-89,0.074
Male,Qatar,2019,85-89,0.075
Male,Qatar,2020,85-89,0.10700000000000001
Male,Qatar,2021,85-89,0.089
Male,Qatar,2022,85-89,0.084
Male,Qatar,2023,85-89,0.084
Male,Saudi Arabia,1950,85-89,0.091
Male,Saudi Arabia,1951,85-89,0.087
Male,Saudi Arabia,1952,85-89,0.082
Male,Saudi Arabia,1953,85-89,0.08099999999999999
Male,Saudi Arabia,1954,85-89,0.086
Male,Saudi Arabia,1955,85-89,0.099
Male,Saudi Arabia,1956,85-89,0.113
Male,Saudi Arabia,1957,85-89,0.127
Male,Saudi Arabia,1958,85-89,0.145
Male,Saudi Arabia,1959,85-89,0.15799999999999997
Male,Saudi Arabia,1960,85-89,0.16999999999999998
Male,Saudi Arabia,1961,85-89,0.181
Male,Saudi Arabia,1962,85-89,0.19
Male,Saudi Arabia,1963,85-89,0.19999999999999998
Male,Saudi Arabia,1964,85-89,0.208
Male,Saudi Arabia,1965,85-89,0.217
Male,Saudi Arabia,1966,85-89,0.22599999999999998
Male,Saudi Arabia,1967,85-89,0.23299999999999998
Male,Saudi Arabia,1968,85-89,0.242
Male,Saudi Arabia,1969,85-89,0.248
Male,Saudi Arabia,1970,85-89,0.256
Male,Saudi Arabia,1971,85-89,0.263
Male,Saudi Arabia,1972,85-89,0.27
Male,Saudi Arabia,1973,85-89,0.278
Male,Saudi Arabia,1974,85-89,0.28500000000000003
Male,Saudi Arabia,1975,85-89,0.29200000000000004
Male,Saudi Arabia,1976,85-89,0.29899999999999993
Male,Saudi Arabia,1977,85-89,0.30699999999999994
Male,Saudi Arabia,1978,85-89,0.31499999999999995
Male,Saudi Arabia,1979,85-89,0.32299999999999995
Male,Saudi Arabia,1980,85-89,0.33099999999999996
Male,Saudi Arabia,1981,85-89,0.33899999999999997
Male,Saudi Arabia,1982,85-89,0.35
Male,Saudi Arabia,1983,85-89,0.358
Male,Saudi Arabia,1984,85-89,0.369
Male,Saudi Arabia,1985,85-89,0.381
Male,Saudi Arabia,1986,85-89,0.395
Male,Saudi Arabia,1987,85-89,0.41000000000000003
Male,Saudi Arabia,1988,85-89,0.428
Male,Saudi Arabia,1989,85-89,0.44499999999999995
Male,Saudi Arabia,1990,85-89,0.46299999999999997
Male,Saudi Arabia,1991,85-89,0.48
Male,Saudi Arabia,1992,85-89,0.498
Male,Saudi Arabia,1993,85-89,0.513
Male,Saudi Arabia,1994,85-89,0.53
Male,Saudi Arabia,1995,85-89,0.5489999999999999
Male,Saudi Arabia,1996,85-89,0.575
Male,Saudi Arabia,1997,85-89,0.608
Male,Saudi Arabia,1998,85-89,0.6499999999999999
Male,Saudi Arabia,1999,85-89,0.698
Male,Saudi Arabia,2000,85-89,0.747
Male,Saudi Arabia,2001,85-89,0.801
Male,Saudi Arabia,2002,85-89,0.846
Male,Saudi Arabia,2003,85-89,0.875
Male,Saudi Arabia,2004,85-89,0.9019999999999999
Male,Saudi Arabia,2005,85-89,0.9309999999999999
Male,Saudi Arabia,2006,85-89,0.976
Male,Saudi Arabia,2007,85-89,1.0430000000000001
Male,Saudi Arabia,2008,85-89,1.1500000000000001
Male,Saudi Arabia,2009,85-89,1.301
Male,Saudi Arabia,2010,85-89,1.491
Male,Saudi Arabia,2011,85-89,1.704
Male,Saudi Arabia,2012,85-89,1.917
Male,Saudi Arabia,2013,85-89,2.095
Male,Saudi Arabia,2014,85-89,2.206
Male,Saudi Arabia,2015,85-89,2.274
Male,Saudi Arabia,2016,85-89,2.343
Male,Saudi Arabia,2017,85-89,2.461
Male,Saudi Arabia,2018,85-89,2.604
Male,Saudi Arabia,2019,85-89,2.733
Male,Saudi Arabia,2020,85-89,2.875
Male,Saudi Arabia,2021,85-89,2.9499999999999997
Male,Saudi Arabia,2022,85-89,2.919
Male,Saudi Arabia,2023,85-89,2.526
Male,State of Palestine,1950,85-89,0.132
Male,State of Palestine,1951,85-89,0.127
Male,State of Palestine,1952,85-89,0.121
Male,State of Palestine,1953,85-89,0.118
Male,State of Palestine,1954,85-89,0.118
Male,State of Palestine,1955,85-89,0.122
Male,State of Palestine,1956,85-89,0.127
Male,State of Palestine,1957,85-89,0.132
Male,State of Palestine,1958,85-89,0.136
Male,State of Palestine,1959,85-89,0.14
Male,State of Palestine,1960,85-89,0.14200000000000002
Male,State of Palestine,1961,85-89,0.14400000000000002
Male,State of Palestine,1962,85-89,0.14799999999999996
Male,State of Palestine,1963,85-89,0.14799999999999996
Male,State of Palestine,1964,85-89,0.148
Male,State of Palestine,1965,85-89,0.143
Male,State of Palestine,1966,85-89,0.13799999999999998
Male,State of Palestine,1967,85-89,0.13399999999999998
Male,State of Palestine,1968,85-89,0.121
Male,State of Palestine,1969,85-89,0.11599999999999999
Male,State of Palestine,1970,85-89,0.11299999999999999
Male,State of Palestine,1971,85-89,0.10999999999999999
Male,State of Palestine,1972,85-89,0.11099999999999999
Male,State of Palestine,1973,85-89,0.11099999999999999
Male,State of Palestine,1974,85-89,0.11299999999999999
Male,State of Palestine,1975,85-89,0.11599999999999999
Male,State of Palestine,1976,85-89,0.11699999999999999
Male,State of Palestine,1977,85-89,0.121
Male,State of Palestine,1978,85-89,0.121
Male,State of Palestine,1979,85-89,0.122
Male,State of Palestine,1980,85-89,0.121
Male,State of Palestine,1981,85-89,0.12
Male,State of Palestine,1982,85-89,0.119
Male,State of Palestine,1983,85-89,0.11699999999999999
Male,State of Palestine,1984,85-89,0.11699999999999999
Male,State of Palestine,1985,85-89,0.12
Male,State of Palestine,1986,85-89,0.11599999999999999
Male,State of Palestine,1987,85-89,0.11599999999999999
Male,State of Palestine,1988,85-89,0.12
Male,State of Palestine,1989,85-89,0.123
Male,State of Palestine,1990,85-89,0.125
Male,State of Palestine,1991,85-89,0.128
Male,State of Palestine,1992,85-89,0.133
Male,State of Palestine,1993,85-89,0.13799999999999998
Male,State of Palestine,1994,85-89,0.141
Male,State of Palestine,1995,85-89,0.145
Male,State of Palestine,1996,85-89,0.148
Male,State of Palestine,1997,85-89,0.151
Male,State of Palestine,1998,85-89,0.155
Male,State of Palestine,1999,85-89,0.16099999999999998
Male,State of Palestine,2000,85-89,0.16599999999999998
Male,State of Palestine,2001,85-89,0.173
Male,State of Palestine,2002,85-89,0.177
Male,State of Palestine,2003,85-89,0.184
Male,State of Palestine,2004,85-89,0.191
Male,State of Palestine,2005,85-89,0.199
Male,State of Palestine,2006,85-89,0.20800000000000002
Male,State of Palestine,2007,85-89,0.21799999999999997
Male,State of Palestine,2008,85-89,0.22899999999999998
Male,State of Palestine,2009,85-89,0.243
Male,State of Palestine,2010,85-89,0.252
Male,State of Palestine,2011,85-89,0.267
Male,State of Palestine,2012,85-89,0.284
Male,State of Palestine,2013,85-89,0.301
Male,State of Palestine,2014,85-89,0.32999999999999996
Male,State of Palestine,2015,85-89,0.34299999999999997
Male,State of Palestine,2016,85-89,0.365
Male,State of Palestine,2017,85-89,0.392
Male,State of Palestine,2018,85-89,0.42000000000000004
Male,State of Palestine,2019,85-89,0.44699999999999995
Male,State of Palestine,2020,85-89,0.5529999999999999
Male,State of Palestine,2021,85-89,0.605
Male,State of Palestine,2022,85-89,0.505
Male,State of Palestine,2023,85-89,0.576
Male,Syrian Arab Republic,1950,85-89,1.449
Male,Syrian Arab Republic,1951,85-89,1.393
Male,Syrian Arab Republic,1952,85-89,1.348
Male,Syrian Arab Republic,1953,85-89,1.312
Male,Syrian Arab Republic,1954,85-89,1.2799999999999998
Male,Syrian Arab Republic,1955,85-89,1.252
Male,Syrian Arab Republic,1956,85-89,1.224
Male,Syrian Arab Republic,1957,85-89,1.203
Male,Syrian Arab Republic,1958,85-89,1.183
Male,Syrian Arab Republic,1959,85-89,1.1660000000000001
Male,Syrian Arab Republic,1960,85-89,1.1580000000000001
Male,Syrian Arab Republic,1961,85-89,1.148
Male,Syrian Arab Republic,1962,85-89,1.13
Male,Syrian Arab Republic,1963,85-89,1.117
Male,Syrian Arab Republic,1964,85-89,1.105
Male,Syrian Arab Republic,1965,85-89,1.097
Male,Syrian Arab Republic,1966,85-89,1.0859999999999999
Male,Syrian Arab Republic,1967,85-89,1.0819999999999999
Male,Syrian Arab Republic,1968,85-89,1.0719999999999998
Male,Syrian Arab Republic,1969,85-89,1.0679999999999998
Male,Syrian Arab Republic,1970,85-89,1.063
Male,Syrian Arab Republic,1971,85-89,1.061
Male,Syrian Arab Republic,1972,85-89,1.061
Male,Syrian Arab Republic,1973,85-89,1.078
Male,Syrian Arab Republic,1974,85-89,1.053
Male,Syrian Arab Republic,1975,85-89,1.0519999999999998
Male,Syrian Arab Republic,1976,85-89,1.0499999999999998
Male,Syrian Arab Republic,1977,85-89,1.049
Male,Syrian Arab Republic,1978,85-89,1.045
Male,Syrian Arab Republic,1979,85-89,1.0419999999999998
Male,Syrian Arab Republic,1980,85-89,1.0399999999999998
Male,Syrian Arab Republic,1981,85-89,1.065
Male,Syrian Arab Republic,1982,85-89,1.1089999999999998
Male,Syrian Arab Republic,1983,85-89,0.9950000000000001
Male,Syrian Arab Republic,1984,85-89,0.989
Male,Syrian Arab Republic,1985,85-89,0.984
Male,Syrian Arab Republic,1986,85-89,0.982
Male,Syrian Arab Republic,1987,85-89,0.98
Male,Syrian Arab Republic,1988,85-89,0.977
Male,Syrian Arab Republic,1989,85-89,0.9780000000000001
Male,Syrian Arab Republic,1990,85-89,0.9760000000000001
Male,Syrian Arab Republic,1991,85-89,0.9740000000000001
Male,Syrian Arab Republic,1992,85-89,0.9780000000000001
Male,Syrian Arab Republic,1993,85-89,0.999
Male,Syrian Arab Republic,1994,85-89,1.044
Male,Syrian Arab Republic,1995,85-89,1.142
Male,Syrian Arab Republic,1996,85-89,1.262
Male,Syrian Arab Republic,1997,85-89,1.3519999999999999
Male,Syrian Arab Republic,1998,85-89,1.4089999999999998
Male,Syrian Arab Republic,1999,85-89,1.4369999999999998
Male,Syrian Arab Republic,2000,85-89,1.456
Male,Syrian Arab Republic,2001,85-89,1.483
Male,Syrian Arab Republic,2002,85-89,1.536
Male,Syrian Arab Republic,2003,85-89,1.6099999999999999
Male,Syrian Arab Republic,2004,85-89,1.712
Male,Syrian Arab Republic,2005,85-89,1.812
Male,Syrian Arab Republic,2006,85-89,1.9209999999999998
Male,Syrian Arab Republic,2007,85-89,2.04
Male,Syrian Arab Republic,2008,85-89,2.167
Male,Syrian Arab Republic,2009,85-89,2.3000000000000003
Male,Syrian Arab Republic,2010,85-89,2.4370000000000003
Male,Syrian Arab Republic,2011,85-89,2.6369999999999996
Male,Syrian Arab Republic,2012,85-89,3.0330000000000004
Male,Syrian Arab Republic,2013,85-89,3.174
Male,Syrian Arab Republic,2014,85-89,3.224
Male,Syrian Arab Republic,2015,85-89,3.362
Male,Syrian Arab Republic,2016,85-89,3.317
Male,Syrian Arab Republic,2017,85-89,3.3320000000000003
Male,Syrian Arab Republic,2018,85-89,3.27
Male,Syrian Arab Republic,2019,85-89,3.095
Male,Syrian Arab Republic,2020,85-89,3.32
Male,Syrian Arab Republic,2021,85-89,3.165
Male,Syrian Arab Republic,2022,85-89,2.867
Male,Syrian Arab Republic,2023,85-89,2.954
Male,Türkiye,1950,85-89,3.398
Male,Türkiye,1951,85-89,3.315
Male,Türkiye,1952,85-89,3.353
Male,Türkiye,1953,85-89,3.4090000000000003
Male,Türkiye,1954,85-89,3.573
Male,Türkiye,1955,85-89,3.8259999999999996
Male,Türkiye,1956,85-89,3.996
Male,Türkiye,1957,85-89,4.072
Male,Türkiye,1958,85-89,4.156
Male,Türkiye,1959,85-89,4.038
Male,Türkiye,1960,85-89,4.1000000000000005
Male,Türkiye,1961,85-89,4.244
Male,Türkiye,1962,85-89,4.2219999999999995
Male,Türkiye,1963,85-89,4.332
Male,Türkiye,1964,85-89,4.615
Male,Türkiye,1965,85-89,4.955
Male,Türkiye,1966,85-89,5.327999999999999
Male,Türkiye,1967,85-89,5.535
Male,Türkiye,1968,85-89,5.855
Male,Türkiye,1969,85-89,6.141
Male,Türkiye,1970,85-89,6.4559999999999995
Male,Türkiye,1971,85-89,6.896
Male,Türkiye,1972,85-89,7.276
Male,Türkiye,1973,85-89,8.102
Male,Türkiye,1974,85-89,8.98
Male,Türkiye,1975,85-89,9.961
Male,Türkiye,1976,85-89,10.821
Male,Türkiye,1977,85-89,10.513
Male,Türkiye,1978,85-89,10.386000000000001
Male,Türkiye,1979,85-89,10.530999999999999
Male,Türkiye,1980,85-89,10.704999999999998
Male,Türkiye,1981,85-89,10.065
Male,Türkiye,1982,85-89,9.450999999999999
Male,Türkiye,1983,85-89,9.093
Male,Türkiye,1984,85-89,8.924
Male,Türkiye,1985,85-89,8.773
Male,Türkiye,1986,85-89,8.703
Male,Türkiye,1987,85-89,8.695
Male,Türkiye,1988,85-89,8.748000000000001
Male,Türkiye,1989,85-89,8.817
Male,Türkiye,1990,85-89,8.913
Male,Türkiye,1991,85-89,9.042
Male,Türkiye,1992,85-89,9.157
Male,Türkiye,1993,85-89,9.261
Male,Türkiye,1994,85-89,9.362
Male,Türkiye,1995,85-89,9.467
Male,Türkiye,1996,85-89,9.578
Male,Türkiye,1997,85-89,9.739
Male,Türkiye,1998,85-89,9.891000000000002
Male,Türkiye,1999,85-89,10.226
Male,Türkiye,2000,85-89,10.446
Male,Türkiye,2001,85-89,10.826999999999998
Male,Türkiye,2002,85-89,11.287
Male,Türkiye,2003,85-89,11.834999999999999
Male,Türkiye,2004,85-89,12.383
Male,Türkiye,2005,85-89,13.09
Male,Türkiye,2006,85-89,13.869
Male,Türkiye,2007,85-89,14.782
Male,Türkiye,2008,85-89,16.048
Male,Türkiye,2009,85-89,17.176
Male,Türkiye,2010,85-89,18.457
Male,Türkiye,2011,85-89,20.758
Male,Türkiye,2012,85-89,20.253
Male,Türkiye,2013,85-89,20.131
Male,Türkiye,2014,85-89,20.811
Male,Türkiye,2015,85-89,22.080000000000002
Male,Türkiye,2016,85-89,23.316000000000003
Male,Türkiye,2017,85-89,23.819999999999997
Male,Türkiye,2018,85-89,24.377000000000002
Male,Türkiye,2019,85-89,25.073999999999998
Male,Türkiye,2020,85-89,34.365
Male,Türkiye,2021,85-89,38.223
Male,Türkiye,2022,85-89,35.192
Male,Türkiye,2023,85-89,31.016
Male,United Arab Emirates,1950,85-89,0.005
Male,United Arab Emirates,1951,85-89,0.004
Male,United Arab Emirates,1952,85-89,0.005
Male,United Arab Emirates,1953,85-89,0.005
Male,United Arab Emirates,1954,85-89,0.004
Male,United Arab Emirates,1955,85-89,0.006
Male,United Arab Emirates,1956,85-89,0.005
Male,United Arab Emirates,1957,85-89,0.006
Male,United Arab Emirates,1958,85-89,0.007
Male,United Arab Emirates,1959,85-89,0.007
Male,United Arab Emirates,1960,85-89,0.007
Male,United Arab Emirates,1961,85-89,0.008
Male,United Arab Emirates,1962,85-89,0.008
Male,United Arab Emirates,1963,85-89,0.009000000000000001
Male,United Arab Emirates,1964,85-89,0.009000000000000001
Male,United Arab Emirates,1965,85-89,0.009000000000000001
Male,United Arab Emirates,1966,85-89,0.009000000000000001
Male,United Arab Emirates,1967,85-89,0.009000000000000001
Male,United Arab Emirates,1968,85-89,0.008
Male,United Arab Emirates,1969,85-89,0.008
Male,United Arab Emirates,1970,85-89,0.009000000000000001
Male,United Arab Emirates,1971,85-89,0.010000000000000002
Male,United Arab Emirates,1972,85-89,0.011
Male,United Arab Emirates,1973,85-89,0.014
Male,United Arab Emirates,1974,85-89,0.017
Male,United Arab Emirates,1975,85-89,0.020999999999999998
Male,United Arab Emirates,1976,85-89,0.028999999999999998
Male,United Arab Emirates,1977,85-89,0.031
Male,United Arab Emirates,1978,85-89,0.031
Male,United Arab Emirates,1979,85-89,0.032
Male,United Arab Emirates,1980,85-89,0.033
Male,United Arab Emirates,1981,85-89,0.035
Male,United Arab Emirates,1982,85-89,0.037
Male,United Arab Emirates,1983,85-89,0.03899999999999999
Male,United Arab Emirates,1984,85-89,0.041999999999999996
Male,United Arab Emirates,1985,85-89,0.044
Male,United Arab Emirates,1986,85-89,0.046
Male,United Arab Emirates,1987,85-89,0.047
Male,United Arab Emirates,1988,85-89,0.05
Male,United Arab Emirates,1989,85-89,0.052000000000000005
Male,United Arab Emirates,1990,85-89,0.055999999999999994
Male,United Arab Emirates,1991,85-89,0.059
Male,United Arab Emirates,1992,85-89,0.061
Male,United Arab Emirates,1993,85-89,0.06499999999999999
Male,United Arab Emirates,1994,85-89,0.06799999999999999
Male,United Arab Emirates,1995,85-89,0.072
Male,United Arab Emirates,1996,85-89,0.078
Male,United Arab Emirates,1997,85-89,0.08299999999999999
Male,United Arab Emirates,1998,85-89,0.092
Male,United Arab Emirates,1999,85-89,0.10500000000000001
Male,United Arab Emirates,2000,85-89,0.12
Male,United Arab Emirates,2001,85-89,0.143
Male,United Arab Emirates,2002,85-89,0.175
Male,United Arab Emirates,2003,85-89,0.21700000000000003
Male,United Arab Emirates,2004,85-89,0.27499999999999997
Male,United Arab Emirates,2005,85-89,0.34400000000000003
Male,United Arab Emirates,2006,85-89,0.43100000000000005
Male,United Arab Emirates,2007,85-89,0.45000000000000007
Male,United Arab Emirates,2008,85-89,0.40800000000000003
Male,United Arab Emirates,2009,85-89,0.4
Male,United Arab Emirates,2010,85-89,0.231
Male,United Arab Emirates,2011,85-89,0.21100000000000002
Male,United Arab Emirates,2012,85-89,0.24500000000000002
Male,United Arab Emirates,2013,85-89,0.26599999999999996
Male,United Arab Emirates,2014,85-89,0.289
Male,United Arab Emirates,2015,85-89,0.339
Male,United Arab Emirates,2016,85-89,0.34
Male,United Arab Emirates,2017,85-89,0.25299999999999995
Male,United Arab Emirates,2018,85-89,0.28099999999999997
Male,United Arab Emirates,2019,85-89,0.267
Male,United Arab Emirates,2020,85-89,0.287
Male,United Arab Emirates,2021,85-89,0.48100000000000004
Male,United Arab Emirates,2022,85-89,0.39
Male,United Arab Emirates,2023,85-89,0.371
Male,Yemen,1950,85-89,0.43500000000000005
Male,Yemen,1951,85-89,0.406
Male,Yemen,1952,85-89,0.378
Male,Yemen,1953,85-89,0.357
Male,Yemen,1954,85-89,0.361
Male,Yemen,1955,85-89,0.381
Male,Yemen,1956,85-89,0.40499999999999997
Male,Yemen,1957,85-89,0.432
Male,Yemen,1958,85-89,0.45299999999999996
Male,Yemen,1959,85-89,0.478
Male,Yemen,1960,85-89,0.492
Male,Yemen,1961,85-89,0.507
Male,Yemen,1962,85-89,0.536
Male,Yemen,1963,85-89,0.555
Male,Yemen,1964,85-89,0.545
Male,Yemen,1965,85-89,0.55
Male,Yemen,1966,85-89,0.552
Male,Yemen,1967,85-89,0.5509999999999999
Male,Yemen,1968,85-89,0.548
Male,Yemen,1969,85-89,0.542
Male,Yemen,1970,85-89,0.542
Male,Yemen,1971,85-89,0.542
Male,Yemen,1972,85-89,0.544
Male,Yemen,1973,85-89,0.5529999999999999
Male,Yemen,1974,85-89,0.5549999999999999
Male,Yemen,1975,85-89,0.558
Male,Yemen,1976,85-89,0.558
Male,Yemen,1977,85-89,0.5609999999999999
Male,Yemen,1978,85-89,0.563
Male,Yemen,1979,85-89,0.5720000000000001
Male,Yemen,1980,85-89,0.587
Male,Yemen,1981,85-89,0.6069999999999999
Male,Yemen,1982,85-89,0.6359999999999999
Male,Yemen,1983,85-89,0.6619999999999999
Male,Yemen,1984,85-89,0.6869999999999999
Male,Yemen,1985,85-89,0.713
Male,Yemen,1986,85-89,0.763
Male,Yemen,1987,85-89,0.761
Male,Yemen,1988,85-89,0.787
Male,Yemen,1989,85-89,0.8160000000000001
Male,Yemen,1990,85-89,0.845
Male,Yemen,1991,85-89,0.886
Male,Yemen,1992,85-89,0.919
Male,Yemen,1993,85-89,0.957
Male,Yemen,1994,85-89,0.998
Male,Yemen,1995,85-89,1.033
Male,Yemen,1996,85-89,1.074
Male,Yemen,1997,85-89,1.1099999999999999
Male,Yemen,1998,85-89,1.147
Male,Yemen,1999,85-89,1.185
